##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	NGS200B_25_192564_FC_F_BRCAv2_Pan1449_S1_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	663216
Sequences flagged as poor quality	0
Sequence length	151
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2114	65	-0.5625802019403849
2114	66	-0.9531488513250679
2114	67	-0.2389843992920362
2114	68	-0.3835460711350791
2114	69	-0.19506860016315386
2114	70	-0.6998727949241115
2114	71	-0.08510032640173648
2114	72	-0.27717410243549523
2114	73	-0.5441737845580761
2114	74	-0.8667285733316206
2114	75	-1.0589863599106053
2114	76	-0.9860853131365062
2114	77	-0.8284309917707091
2114	78	-0.8984250270985328
2114	79	-0.6109698288948664
2114	80	-0.45544037335939436
2114	81	0.12040700439643359
2114	82	-0.17001907143016837
2114	83	-0.07756981644207173
2114	84	-0.06640287320369254
2114	85	-0.3075127156097608
2114	86	-0.2963652457206152
2114	87	-0.19533121030719514
2114	88	-0.42598914183034964
2114	89	-0.24614108632550113
2114	90	-0.24814278687640723
2114	91	-0.2517136833535929
2114	92	-0.2474877392890562
2114	93	0.002602502690216113
2114	94	-1.103431566796722
2114	95	-0.2552640300912188
2114	96	-0.24457428416133098
2114	97	-0.33398719388000586
2114	98	-0.41605293746816585
2114	99	-0.4551359248186131
2114	100	-0.37931402217529353
2114	101	-0.5701627390976682
2114	102	-0.3956956403703984
2114	103	0.03635449453781092
2114	104	-0.3188728199223618
2114	105	-0.46567916462527137
2114	106	-0.046382429009035775
2114	107	-0.08778906333229486
2114	108	-0.22749560474748165
2114	109	-0.2771334016314668
2114	110	-0.3980274815381364
2114	111	-0.19709936453424604
2114	112	-0.1766121303043704
2114	113	-0.10340708338429039
2114	114	-0.35789114918679843
2114	115	-0.22304518259546313
2114	116	-0.5951448991856267
2114	117	-0.15394320739842016
2114	118	-0.23374923778671786
2114	119	-0.011633088373599776
2114	120	-0.21591836164894573
2114	121	-0.10486433718615018
2114	122	-0.3224647738996467
2114	123	-0.19444815383481995
2114	124	-0.14973049950297934
2114	125	-0.32988325412108566
2114	126	-0.6026164924515314
2114	127	-0.4429987131835489
2114	128	-0.3651674381377177
2114	129	-0.3301619026855249
2114	130	-0.46374305785633396
2114	131	-0.4791711196491022
2114	132	-0.3261892086481808
2114	133	-0.11811849003804298
2114	134	-0.20976455658917814
2114	135	0.002061682414336019
2114	136	-0.3720978616442707
2114	137	-0.21687167559488785
2114	138	-1.4987615830037981
2114	139	-0.18712610094068083
2114	140	-0.23190171318665165
2114	141	-1.0601337973007716
2114	142	-0.41781522696746265
2114	143	-0.051105400299633175
2114	144	-0.21074763332882185
2114	145	-0.09628234296407356
2114	146	0.03885529516721675
2114	147	-0.24132791725399017
2114	148	-0.6426891059544673
2114	149	-0.6605403591224288
2114	150	-0.7609024752979536
2114	151	-0.41747287703820746
2115	1	-0.059465948153807346
2115	2	-0.03705694003941318
2115	3	-0.09595946915648312
2115	4	-0.03787251669635339
2115	5	0.004433355486547441
2115	6	-0.2169545817594667
2115	7	0.10118124084480229
2115	8	-0.09634146675606559
2115	9	0.16144236351296826
2115	10	0.0850649343127472
2115	11	-0.026439051584524975
2115	12	0.12138946257591954
2115	13	-0.2004406243994552
2115	14	0.07852221088757005
2115	15	-0.03831517760541203
2115	16	-0.10101421978976077
2115	17	-0.5635693440396565
2115	18	-0.08769907898179241
2115	19	-0.2470585261454019
2115	20	0.14268693499296603
2115	21	-0.5826833316841089
2115	22	0.11609534867612581
2115	23	-0.0694048036843995
2115	24	-0.11150372922444518
2115	25	-0.6117711778022183
2115	26	-0.14504748713077475
2115	27	0.03975565289273675
2115	28	0.06861786499701594
2115	29	-0.09236373750347582
2115	30	-0.21645413885099174
2115	31	-0.09734153241497268
2115	32	-0.20006670910653668
2115	33	-0.3418292603569171
2115	34	0.07558846437122213
2115	35	-0.34327536929046687
2115	36	-0.06180554861592924
2115	37	-0.1488021257852381
2115	38	-0.014359355336033275
2115	39	-0.0464362228201054
2115	40	-0.4910913905406531
2115	41	-0.19853119607340375
2115	42	0.0016818218069900581
2115	43	-0.29335676857608206
2115	44	-0.2703794006703575
2115	45	0.1902588283621398
2115	46	0.17696568231608012
2115	47	0.11240203646497804
2115	48	0.08320397737908536
2115	49	-0.015295910406514679
2115	50	0.20531412038688757
2115	51	-0.08993378466834656
2115	52	-0.09370417980424861
2115	53	-0.10730500048044433
2115	54	0.21983064917906603
2115	55	-0.19147133448463904
2115	56	-0.07475911105144206
2115	57	-0.16965023501801113
2115	58	0.25175238920504484
2115	59	-0.03443615328240668
2115	60	-0.180102830135489
2115	61	-0.5950787944397007
2115	62	-0.10203564129332676
2115	63	-0.1349979620134576
2115	64	0.07441906576175938
2115	65	-0.6320092297444901
2115	66	0.034758260784741424
2115	67	0.05663110819367745
2115	68	-0.07843263474338613
2115	69	0.12458445774625915
2115	70	0.10578481127021888
2115	71	-0.26810923345970394
2115	72	-0.29591953384573344
2115	73	-0.19089861332056302
2115	74	0.006626057526325724
2115	75	-0.06861559347045443
2115	76	-0.6626833043106686
2115	77	-0.6941246052206367
2115	78	-0.18439641080593105
2115	79	0.11377636056285922
2115	80	0.09236873403968815
2115	81	0.03277197718794156
2115	82	-0.14107925498595364
2115	83	0.1518417491967199
2115	84	-0.019550800756007902
2115	85	-0.15857804305920098
2115	86	-0.34922890546558705
2115	87	-0.34248447126503834
2115	88	-0.3269651279689114
2115	89	-0.006526336887269224
2115	90	-0.3684124351965181
2115	91	-0.33820960884835927
2115	92	-0.3142636008912376
2115	93	0.04544301491373659
2115	94	-0.09648257256330339
2115	95	0.13266271003385555
2115	96	-0.2991090325166397
2115	97	-0.13129680213189232
2115	98	-0.15862745624338004
2115	99	-0.01800919552278657
2115	100	-0.32483545055333707
2115	101	-0.36541072891817805
2115	102	-0.3521167086758865
2115	103	-0.15612256098916788
2115	104	-0.1759788382779348
2115	105	-0.49453505438351186
2115	106	-0.4433170744864725
2115	107	-0.45213375835354697
2115	108	-0.45096123541591737
2115	109	-0.11679552903758861
2115	110	-0.07418756492335632
2115	111	-0.25127471716169225
2115	112	-0.07266622240714327
2115	113	-0.04547668838740293
2115	114	-0.07060130431580092
2115	115	-0.09805736550148936
2115	116	0.053510243354374154
2115	117	-0.20047175600821276
2115	118	-0.11095502060611295
2115	119	0.1301502183378247
2115	120	-0.3744409812444687
2115	121	-0.2565523464993049
2115	122	-1.052354180186022
2115	123	-0.4041734969866724
2115	124	-0.7606402918521198
2115	125	-0.7911741006976882
2115	126	-0.30299145522598536
2115	127	-0.15169527760404833
2115	128	0.06097234040412758
2115	129	-0.35570336517570667
2115	130	-0.10077841535694887
2115	131	-0.46677230545195414
2115	132	-0.1750284484348441
2115	133	-0.1600466379655927
2115	134	0.022782753695906877
2115	135	-0.40340438142408885
2115	136	-0.37538859992837814
2115	137	-0.18129962047400028
2115	138	-0.1173669109946971
2115	139	-0.07121590249467857
2115	140	-0.4401827051459364
2115	141	-0.3529837851178641
2115	142	-0.16828359202147425
2115	143	-0.33286149852092706
2115	144	-0.14280424323217034
2115	145	-0.09924685009784184
2115	146	0.0037854465059794506
2115	147	-0.11160704116768017
2115	148	-0.12285736542329317
2115	149	-0.19757165565436452
2115	150	-0.10592575818503036
2115	151	-0.405379312319905
2116	1	-0.006471046438925043
2116	2	0.07194889436173924
2116	3	0.022662903318227734
2116	4	0.05417743013970977
2116	5	0.08538021881434332
2116	6	-0.07574707882863407
2116	7	0.07818852021447498
2116	8	0.11146136320112987
2116	9	-0.032818657779870364
2116	10	0.17143860862230298
2116	11	-0.10145404654076629
2116	12	0.1082000353832484
2116	13	-0.02965284392561074
2116	14	-3.7944657386203247
2116	15	-0.9772304969979828
2116	16	-0.44479949201637226
2116	17	-0.3476222080762952
2116	18	-0.2631543803804135
2116	19	0.12662259929422248
2116	20	0.31720709639322564
2116	21	0.05859982761685245
2116	22	-0.21822878775071786
2116	23	-4.091844074111616
2116	24	-0.8238657074681299
2116	25	-0.4160038449959842
2116	26	0.004531972505532167
2116	27	0.052630867593251196
2116	28	-0.09700687940713948
2116	29	-0.10319418544371928
2116	30	0.08460300556406963
2116	31	0.11918972525290172
2116	32	-0.13266097285418965
2116	33	-0.19233295456886168
2116	34	-0.17323852109730353
2116	35	0.11699890209097674
2116	36	-0.0957336818801906
2116	37	0.19311150326681314
2116	38	-0.08637808539955927
2116	39	-0.15736618274267755
2116	40	-0.15010608559776983
2116	41	-0.6467754230152494
2116	42	-0.21842777769136035
2116	43	0.051461792453388
2116	44	0.13657689584808708
2116	45	0.1663057489433939
2116	46	0.04636847410429823
2116	47	-0.04561208605744582
2116	48	7.767029168590511E-4
2116	49	0.10705202710541073
2116	50	0.15413360837729329
2116	51	0.09812614062951042
2116	52	0.06394665582376291
2116	53	-0.1705346414194011
2116	54	-0.027191488829053867
2116	55	-0.008125959747047773
2116	56	0.18833421210349144
2116	57	0.16971493306181173
2116	58	0.26114263975713214
2116	59	-0.06715651098026854
2116	60	-0.009443869967540763
2116	61	0.25369843503765566
2116	62	0.0709202735353216
2116	63	-0.04292279638734442
2116	64	-0.028883914144998357
2116	65	0.19680289708558263
2116	66	0.1276240695581521
2116	67	0.21895696222459549
2116	68	-0.29079733934275254
2116	69	0.16025405070135434
2116	70	0.08243289327899816
2116	71	-0.2283289777275428
2116	72	-0.44396610000075043
2116	73	-0.01416192475217315
2116	74	0.008992534256883289
2116	75	-0.0042538333352268864
2116	76	-0.4617645224463871
2116	77	-0.07992097371487006
2116	78	0.0032307055276703522
2116	79	0.05527830990716609
2116	80	-0.06469593511705085
2116	81	0.3422085757865929
2116	82	0.01775413741842158
2116	83	0.08448917688013324
2116	84	-0.07842713326235184
2116	85	-0.09063453314890069
2116	86	0.06855443104849712
2116	87	0.1532160658270314
2116	88	-0.38901834643179
2116	89	-1.5660849399026233
2116	90	-0.04932521907830534
2116	91	-0.34278170732432045
2116	92	-0.06511558704135467
2116	93	-0.1047328350276473
2116	94	-0.22225549439868075
2116	95	0.027617588847348884
2116	96	-0.26403582986662144
2116	97	0.006713367174789653
2116	98	-0.05358574300147012
2116	99	-0.12931402935140568
2116	100	-0.22000502987665982
2116	101	0.15841830131710566
2116	102	0.09273661338850303
2116	103	-0.2084501871512785
2116	104	-0.328055639717455
2116	105	-0.025003442289396105
2116	106	0.09099479333980298
2116	107	-0.11883405007360892
2116	108	-0.12540574044604114
2116	109	-0.1386145535475265
2116	110	0.11485180365266245
2116	111	-0.3447607718523926
2116	112	-0.3569883140672161
2116	113	-0.13496726882852528
2116	114	-0.10925761991873628
2116	115	-0.2311778158954496
2116	116	-0.28278913776289016
2116	117	-0.41702959564397446
2116	118	-0.29074590912543385
2116	119	-1.096746643626787
2116	120	-0.5922645315048385
2116	121	-0.7880881026540507
2116	122	-0.22547844747793278
2116	123	-0.6133429127286476
2116	124	-0.19217536641794908
2116	125	-0.10976512008207351
2116	126	-0.048179437450144746
2116	127	-0.007038253148643037
2116	128	0.04646063070647699
2116	129	-0.07717955045884395
2116	130	-0.544513931592391
2116	131	-0.23354143765293855
2116	132	-0.08233167371361105
2116	133	0.21113032978161783
2116	134	0.017147376504595968
2116	135	-0.18878838862166702
2116	136	-0.017490347522368666
2116	137	0.14883547044995993
2116	138	0.22105493801972642
2116	139	-0.04362859095401461
2116	140	-0.06574706077176984
2116	141	0.10704784060802552
2116	142	0.14773783713417998
2116	143	0.030795498670926236
2116	144	-0.3093266402440804
2116	145	0.05998595341370816
2116	146	-0.15052287705790945
2116	147	-0.01666170459906624
2116	148	-0.2515188611020207
2116	149	0.4157568156780087
2116	150	-0.017268079404253456
2116	151	-0.024041216951982136
2117	1	0.07984964325859778
2117	2	0.17514694766126127
2117	3	-0.15796098525145652
2117	4	0.054430594005651756
2117	5	0.17889663079315454
2117	6	0.022684533490824776
2117	7	0.21308664734777238
2117	8	0.3326051179692797
2117	9	0.23458311668728982
2117	10	0.18371398539973427
2117	11	0.04224749577991105
2117	12	-0.018100073661457827
2117	13	-0.10569890200726917
2117	14	-0.0641118687615645
2117	15	-0.14024346089858852
2117	16	-0.3892644837527186
2117	17	-0.20855472455242108
2117	18	-0.04822849393157469
2117	19	0.17116033299313216
2117	20	0.12869486741844582
2117	21	-0.19818066498134357
2117	22	-0.022966432194003517
2117	23	-0.012135669753646994
2117	24	0.1588031446418654
2117	25	0.13061856689821383
2117	26	-0.05921823732705178
2117	27	0.19674593364103998
2117	28	-0.28258418173119537
2117	29	0.18316621890879503
2117	30	0.19636836974472516
2117	31	-0.3089328906736313
2117	32	-0.06369599681263338
2117	33	0.08716131819575423
2117	34	0.10099185392640919
2117	35	-0.10693511426163127
2117	36	0.26624356203193145
2117	37	0.09536090857056223
2117	38	0.1670921702345325
2117	39	0.23277161755675024
2117	40	0.1932359776809136
2117	41	-0.05282228630812824
2117	42	0.10566427842231008
2117	43	-0.17051788074003582
2117	44	-0.05565568190597503
2117	45	-0.1562291105608935
2117	46	-0.13284629483420218
2117	47	-0.07989565961212719
2117	48	-0.08756110911954806
2117	49	-0.09023973367315818
2117	50	-0.3154171247061086
2117	51	-0.07065636636149719
2117	52	-0.3526471096577879
2117	53	-0.26270744247627675
2117	54	-0.5005601513732216
2117	55	-0.04139756022035357
2117	56	0.14874306833507944
2117	57	-0.09764316893252101
2117	58	-0.3888579743870224
2117	59	-0.21311742138755818
2117	60	0.0036776609709932018
2117	61	-0.4031601221057244
2117	62	-0.3978893922747275
2117	63	-0.06231542147145319
2117	64	0.2491043406893354
2117	65	0.2721112998058288
2117	66	-0.09692067903170454
2117	67	-0.1342114074410503
2117	68	0.07629094865536956
2117	69	-0.0862211030735196
2117	70	-0.07181691599512874
2117	71	0.20884612295797922
2117	72	0.29907735274495195
2117	73	0.2980846554884877
2117	74	0.047124744479788205
2117	75	-0.20916098156369145
2117	76	-0.09726109893394153
2117	77	-0.48733669607803876
2117	78	-0.3949325940368382
2117	79	0.00544460649511791
2117	80	-0.20805969815567238
2117	81	0.14136160276662935
2117	82	-0.8446407245151519
2117	83	-0.3488154509007444
2117	84	-0.26197912465887185
2117	85	0.11623582920979203
2117	86	0.108756989436543
2117	87	-0.519545412868311
2117	88	-0.13204269247062683
2117	89	-0.08723538201817149
2117	90	-0.6294000627786218
2117	91	0.22151099650670858
2117	92	-0.03386725034842186
2117	93	-0.12661752059266718
2117	94	0.1829479442626436
2117	95	-0.14641653300157742
2117	96	-0.012327485558301987
2117	97	-0.09242724044577955
2117	98	-0.1645977570257955
2117	99	-0.08726630898625132
2117	100	-0.15347001751871403
2117	101	0.08932503738661524
2117	102	0.2573893421674356
2117	103	-0.34024620394880145
2117	104	0.1421283442219945
2117	105	0.23047915900686178
2117	106	0.006586139093407439
2117	107	0.1304880030239346
2117	108	-0.24321155352512847
2117	109	-0.019275427242639864
2117	110	-0.16869104381985522
2117	111	-0.35775128537243006
2117	112	-0.24587871936141426
2117	113	-0.9712766992166522
2117	114	-0.23274563114256352
2117	115	-0.11361561332887504
2117	116	-0.11086084796327356
2117	117	-0.4077266765485916
2117	118	-0.2506293309182652
2117	119	0.16997343083478
2117	120	-0.033729770263612124
2117	121	-0.22709949434563725
2117	122	-0.03201075760162553
2117	123	0.43710015815586445
2117	124	0.22803434333752648
2117	125	0.032747712118734285
2117	126	-0.051394140879935435
2117	127	-0.41156681562825526
2117	128	-0.16202424838218832
2117	129	0.12443646751238191
2117	130	-0.24197355843840995
2117	131	0.1104679956011907
2117	132	0.025964458406534163
2117	133	-0.018002075602652212
2117	134	-0.08287282201408885
2117	135	0.10159602467278006
2117	136	-0.021108338943456317
2117	137	0.1963995700395742
2117	138	-0.029029336205191214
2117	139	-0.26221341176722746
2117	140	-0.16205305195266106
2117	141	0.0871304634675667
2117	142	-0.9736941559546537
2117	143	-1.2845163432565556
2117	144	-0.4878139895569902
2117	145	-0.8570506782376413
2117	146	-0.3505509912122946
2117	147	-0.19709043180579044
2117	148	-0.13628631200801777
2117	149	-0.012111954000197045
2117	150	0.16575643040635413
2117	151	-0.06240884909874467
2118	1	-0.31316134529686224
2118	2	-0.2362202137955407
2118	3	-0.4164791020320635
2118	4	-0.16096271060981593
2118	5	-0.5396388272475576
2118	6	-0.3280821781986347
2118	7	-0.10864899861417143
2118	8	-0.2252559654104047
2118	9	-0.20741416812736446
2118	10	-0.2636687624645617
2118	11	-0.34391024059839026
2118	12	-0.6630336276179918
2118	13	-0.30494514444637844
2118	14	0.07092956717767862
2118	15	-0.032958404435859734
2118	16	-0.4219306506778935
2118	17	-0.1944212521205344
2118	18	-0.6380354946880971
2118	19	-0.1270288525549006
2118	20	-1.2399074339256728
2118	21	-0.5381298157086718
2118	22	-0.7203393349205882
2118	23	-0.40394693328207865
2118	24	-0.8128235139183957
2118	25	-0.15215831464578145
2118	26	-0.6112454720869565
2118	27	-0.3697916523311946
2118	28	-0.6141058945778894
2118	29	-0.24856068733440395
2118	30	-0.3936002985363132
2118	31	-0.07241226597373185
2118	32	-0.41758275354791863
2118	33	0.011643584857353062
2118	34	-1.5542317688770027
2118	35	-0.38715087822704675
2118	36	-0.14441889483082093
2118	37	-0.2866290528434092
2118	38	-0.2260269421140393
2118	39	-0.3186120560959296
2118	40	-0.34224728040332764
2118	41	-0.06901287435647419
2118	42	-0.009752861789728229
2118	43	-0.2813976215192895
2118	44	-0.0492110893046771
2118	45	0.0017366421776117136
2118	46	-0.09217205835054187
2118	47	-0.18280878404430467
2118	48	-0.21089235827752617
2118	49	-0.6326170062591174
2118	50	0.03155454547832193
2118	51	-0.3732717185583425
2118	52	-0.31988767300692444
2118	53	-0.45577646552771256
2118	54	-0.39266158738155355
2118	55	-0.47843393195893213
2118	56	-1.068175714460459
2118	57	-0.44656866714830556
2118	58	-0.3814527036111883
2118	59	-0.1964850111942127
2118	60	-0.18671383006648057
2118	61	-0.6146426616676308
2118	62	-0.38888610019885306
2118	63	-0.27256438255034254
2118	64	-0.5864635510348748
2118	65	-0.22703372770874353
2118	66	-0.1809256119638576
2118	67	-0.31558267967465525
2118	68	-0.41892845973821125
2118	69	-0.1183646140914334
2118	70	-0.7147468980666147
2118	71	-0.6591105446183505
2118	72	-0.4706486760719457
2118	73	0.031227188901503666
2118	74	0.06246761435470205
2118	75	0.07589651749497506
2118	76	0.07347017025975333
2118	77	0.01512078847200371
2118	78	-0.09405240418112726
2118	79	-0.4129264204736458
2118	80	-0.7253646867042178
2118	81	-0.13770452546887668
2118	82	-0.37020422910782
2118	83	-0.35246609705267673
2118	84	-0.23326448511181752
2118	85	-0.14476257138713322
2118	86	-0.3077773148231202
2118	87	-0.23704661328422105
2118	88	-0.8125182298942448
2118	89	-0.23324291959377774
2118	90	-0.15570799795961676
2118	91	-0.11328379282461754
2118	92	0.049603627043339316
2118	93	-0.0412038693592649
2118	94	-0.3854567634403949
2118	95	-0.8860420032364473
2118	96	-0.361668552218525
2118	97	-0.2178764032636309
2118	98	-0.37316579038181175
2118	99	-0.2659113416824681
2118	100	-0.20044272403342944
2118	101	-0.16384941499919137
2118	102	-0.14155325549805298
2118	103	-0.15415064738762396
2118	104	-0.11521181046757079
2118	105	-0.32358411932036546
2118	106	-0.5089905959825742
2118	107	-0.15924161840461437
2118	108	-0.3091249232221358
2118	109	-0.224841902648798
2118	110	-0.7455508248778102
2118	111	-0.4128284401621798
2118	112	-0.5303123475882856
2118	113	-0.282970650156777
2118	114	-0.15479666695468097
2118	115	-0.019575894243466507
2118	116	-0.2627015432718096
2118	117	-0.12843566464115952
2118	118	-0.22360080074550837
2118	119	-0.40232166075954723
2118	120	-0.3839468814583995
2118	121	-0.5268787559948507
2118	122	-0.3641494324115442
2118	123	-0.8686290211050931
2118	124	-0.4205792194623612
2118	125	-0.5411982536201876
2118	126	-0.6286453093423319
2118	127	-0.19118358068872254
2118	128	-0.884661156248967
2118	129	-0.43113121694577217
2118	130	-0.16993685852857254
2118	131	-0.35061227508828097
2118	132	-0.5190333480276905
2118	133	-0.39234944660543647
2118	134	-0.3039441802631089
2118	135	-0.2509787379212227
2118	136	-0.7950111242538185
2118	137	-0.5889992271264077
2118	138	-0.5115098272875684
2118	139	-0.4162248735801839
2118	140	-0.18115123733833371
2118	141	-0.004891865995652722
2118	142	-0.19865071644352383
2118	143	-0.501112481889912
2118	144	-1.298126512226716
2118	145	-0.48374067385051234
2118	146	-1.1547457107640469
2118	147	-0.8350836818411977
2118	148	-0.22774833223027713
2118	149	-0.35493312139171707
2118	150	-0.2832996454253873
2118	151	-0.6226452014924924
2119	1	-0.01184400703907329
2119	2	0.04856837068256681
2119	3	0.027357108206381042
2119	4	-0.010330120408447385
2119	5	0.02230884573678793
2119	6	-0.03132512807776067
2119	7	0.11042280301682439
2119	8	0.04186766985112911
2119	9	0.07937861717257988
2119	10	-0.20613265724666263
2119	11	-0.11013098109896902
2119	12	-0.003060904766506667
2119	13	-0.10970842531642688
2119	14	-0.32101239663604275
2119	15	-0.5086419190294862
2119	16	-0.44356241622129033
2119	17	-0.006875702101851289
2119	18	0.03675957428009724
2119	19	-0.1977711152190338
2119	20	-0.03468283797283789
2119	21	-0.12463079895472617
2119	22	-0.06166386250434641
2119	23	0.21325000491086143
2119	24	-0.5224480478456712
2119	25	-0.2420203077806775
2119	26	-0.13900014691092366
2119	27	-0.21691451227325587
2119	28	-0.4501304087697662
2119	29	-0.2138076970681908
2119	30	0.0383696472618098
2119	31	-0.3902460233833196
2119	32	-0.20117840330087233
2119	33	-0.1588692537281844
2119	34	-0.04402292600606472
2119	35	-0.014542562573346629
2119	36	-0.07630038372612802
2119	37	-0.06834032387394728
2119	38	0.08433837432203006
2119	39	-0.11815637970018145
2119	40	-0.1424337094933179
2119	41	-0.16533504074003247
2119	42	0.027544938417499054
2119	43	0.13934499356279417
2119	44	-0.39679491191158434
2119	45	-0.09940448711043359
2119	46	0.234195147045682
2119	47	0.07106358427473225
2119	48	0.07504510868329106
2119	49	-0.07620018041701115
2119	50	0.34065080491431843
2119	51	0.13401804651985572
2119	52	-0.16529038098637727
2119	53	-0.3945170647791798
2119	54	0.1501363996071774
2119	55	0.14337509980801855
2119	56	0.20527734699417977
2119	57	0.29635125644748683
2119	58	-0.49185502393090275
2119	59	-0.07335511699007924
2119	60	-0.10752093763148451
2119	61	-0.3089190419124961
2119	62	0.004863767644422978
2119	63	0.021554819293513106
2119	64	0.0019531761302076234
2119	65	-0.25669850776470327
2119	66	0.019295354084192695
2119	67	-0.019149149222215556
2119	68	-0.03112141560843895
2119	69	-0.17942454628622784
2119	70	0.02136924478952551
2119	71	-0.09924495682047052
2119	72	0.026339207799296105
2119	73	-0.12479492884838095
2119	74	0.04604493837480561
2119	75	0.1165236099764897
2119	76	-0.14658100082505854
2119	77	-0.42410720478977026
2119	78	-0.1722948254333403
2119	79	-0.042429793113328174
2119	80	-0.06347974411310275
2119	81	0.08979429393102123
2119	82	0.04482639601111771
2119	83	0.06435763054235366
2119	84	0.0013200493793235069
2119	85	-0.1304639183284948
2119	86	-0.5198014625003324
2119	87	0.19288811891338042
2119	88	0.11827323031424442
2119	89	0.21090447568523274
2119	90	0.2071330545013197
2119	91	-0.05151127155619406
2119	92	0.06042567712897551
2119	93	-0.24363061929054197
2119	94	0.18446119366328873
2119	95	0.04819328507667109
2119	96	-0.012035066875583311
2119	97	-0.190084019720139
2119	98	0.20264001323681669
2119	99	-0.11047177078655324
2119	100	0.04589177697801006
2119	101	0.16680354495908034
2119	102	-0.1660329104104079
2119	103	0.008462038248524095
2119	104	-0.07197259621860752
2119	105	0.29188984756644487
2119	106	-0.09960746834384082
2119	107	-0.23182773172812432
2119	108	-0.545705200504571
2119	109	-0.5243301918006651
2119	110	-0.4099509743030225
2119	111	-0.3276888474163471
2119	112	-0.49037599426815603
2119	113	0.036803872845538876
2119	114	0.02075786267309354
2119	115	0.030729299692126233
2119	116	0.013123290915551422
2119	117	-4.427552901020704E-4
2119	118	-0.24711201116016923
2119	119	-0.20922447094019248
2119	120	-0.30190328031092406
2119	121	-0.44907016122614607
2119	122	-0.2678529925375699
2119	123	0.042706854336309164
2119	124	-0.16695001952156474
2119	125	0.08231648097385857
2119	126	-0.1780535996219399
2119	127	0.17771835549543624
2119	128	0.0491276185348255
2119	129	-0.05413318343787665
2119	130	-0.1692573967412443
2119	131	-0.12973010250216532
2119	132	-0.18422996199613095
2119	133	-0.4364207196095222
2119	134	-0.4952059774536295
2119	135	-0.23200737540298633
2119	136	-0.34643207338581306
2119	137	-0.37668574432088064
2119	138	-0.68817975969381
2119	139	-0.6783459361907518
2119	140	-0.2626996912808295
2119	141	-0.46872427012034734
2119	142	-0.07120299764484628
2119	143	-0.012775048761220376
2119	144	-0.23489533310677757
2119	145	-0.11369196969127415
2119	146	-0.60458747510922
2119	147	-0.32211082507090083
2119	148	-0.4787224154150067
2119	149	-0.07336986589575645
2119	150	-0.22795663704489044
2119	151	-0.2016865542135129
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
12	2.0
13	15.0
14	68.0
15	128.0
16	240.0
17	430.0
18	810.0
19	1401.0
20	2050.0
21	2819.0
22	3703.0
23	4638.0
24	5820.0
25	7028.0
26	8632.0
27	10614.0
28	12492.0
29	14780.0
30	17419.0
31	20693.0
32	24687.0
33	30762.0
34	39458.0
35	54505.0
36	89739.0
37	310283.0
>>END_MODULE
>>Per base sequence content	fail
#Base	G	A	T	C
1	44.044316720865154	12.801482265749073	9.070558874688043	34.083642138697726
2	16.809761187458346	20.839930156604815	19.219298007533194	43.131010648403645
3	13.691919374683362	22.069129815927237	38.80138597380039	25.43756483558901
4	17.134086029287594	35.57589081083689	27.66112397770862	19.628899182166894
5	19.321005524595307	32.100552459530526	32.24816650985501	16.330275506019156
6	19.689060577549395	32.8084666232419	31.150183349014497	16.352289450194206
7	22.548310052833468	29.891317459168658	31.184108947914407	16.37626354008347
8	27.610009408699426	28.204838242744444	27.348706906950376	16.83644544160575
9	31.697667125039203	25.18259511230127	23.493854189283734	19.625883573375795
10	28.804550357948415	24.041611031902292	23.272304825702882	23.881533784446408
11	26.66674717491524	26.249815082616557	25.18152094170498	21.901916800763217
12	31.493656442717814	24.94589185615837	23.09082017984732	20.469631521276497
13	34.55106304349466	22.153539833020343	22.236803402945903	21.0585937205391
14	28.732742316428318	21.744304248021983	28.66969917259644	20.853254262953254
15	20.989058566012915	24.90145468424014	35.190445516848115	18.919041232898824
16	18.04556987995064	24.30584678696745	39.71539944546187	17.93318388762004
17	17.882409350799737	26.614406166316858	38.1953993872283	17.307785095655113
18	19.948402933584234	28.23228028274348	33.40691418783624	18.412402595836046
19	20.977479433548044	27.15585872475935	30.598628501121805	21.268033340570796
20	20.979891920580926	29.199989143808352	29.5507044462136	20.26941448939712
21	21.556174760560662	29.751543991701045	28.4221128561434	20.270168391594893
22	22.393307760970785	27.79878651902246	29.14208945501918	20.665816264987576
23	21.131577042773394	27.966906709126437	28.7098019348146	22.191714313285566
24	20.666720959904445	30.001236679304927	28.999978885963085	20.332063474827542
25	21.546742192542727	29.074295262741973	29.282866122542544	20.096096422172756
26	22.147713752768937	29.366322808488437	27.895186839998132	20.590776598744498
27	20.93486862740367	29.953464665717668	27.724111515911886	21.387555190966776
28	21.736003148528198	29.21556711959431	27.98661573932358	21.061813992553912
29	20.34898624502019	28.19785939823094	28.18097102135475	23.272183335394118
30	20.620033474569883	28.79612177505692	27.676985479274418	22.90685927109878
31	20.91164053075995	30.316495778045837	27.112937273823885	21.658926417370324
32	21.1295512737384	28.33091563801522	28.495278708498322	22.044254379748057
33	20.52874582323068	28.79829672251776	28.26692722469511	22.406030229556446
